has_kiosk,eightd_has_key_dispenser,capacity,external_id,short_name,rental_methods,name,electric_bike_surcharge_waiver,rental_uris,lat,eightd_station_services,station_type,region_id,station_id,lng
True,False,15,08253a4b-1f3f-11e7-bf6b-3863bb334450,31043,"['KEY', 'CREDITCARD']",St Asaph & Pendleton St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.81074147938705,[],classic,40,08253a4b-1f3f-11e7-bf6b-3863bb334450,-77.0446327328682
True,False,19,7a19d0e7-2b3c-4805-b843-1aec84a05bfe,31325,"['KEY', 'CREDITCARD']",Reservoir Rd & 38th St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.91261359469192,[],classic,42,7a19d0e7-2b3c-4805-b843-1aec84a05bfe,-77.07432264076488
True,False,19,08265124-1f3f-11e7-bf6b-3863bb334450,32062,"['KEY', 'CREDITCARD']",Wheaton Metro / Georgia Ave & Reedie Dr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",39.038423828518326,[],classic,44,08265124-1f3f-11e7-bf6b-3863bb334450,-77.05102041363716
True,False,19,08263cab-1f3f-11e7-bf6b-3863bb334450,31714,"['KEY', 'CREDITCARD']",61st St & Banks Pl NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.891805,[],classic,42,08263cab-1f3f-11e7-bf6b-3863bb334450,-76.913563
False,False,20,0824f461-1f3f-11e7-bf6b-3863bb334450,31113,"['KEY', 'CREDITCARD']",Columbia Rd & Belmont St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.920669,[],classic,42,0824f461-1f3f-11e7-bf6b-3863bb334450,-77.04368
True,False,15,1934289487117353510,31427,"['KEY', 'CREDITCARD']",Kansas Ave & Tuckerman St NW / Lamond Rec ,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.967492,[],classic,,1934289487117353510,-77.007003
True,False,23,0824a703-1f3f-11e7-bf6b-3863bb334450,31612,"['KEY', 'CREDITCARD']",D St & Maryland Ave NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.89484064247075,[],classic,42,0824a703-1f3f-11e7-bf6b-3863bb334450,-76.99591577053069
True,False,19,082644bc-1f3f-11e7-bf6b-3863bb334450,31645,"['KEY', 'CREDITCARD']",6th & K St NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.90293157359119,[],classic,42,082644bc-1f3f-11e7-bf6b-3863bb334450,-76.99840486049652
True,False,15,066fd95e-0d37-4eea-a027-88c04277bb9d,31534,"['KEY', 'CREDITCARD']",7th & Monroe St NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.932242581555066,[],classic,42,066fd95e-0d37-4eea-a027-88c04277bb9d,-76.9961330294609
True,False,12,1874573898176678104,32278,"['KEY', 'CREDITCARD']",Blenheim Blvd & North St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.846972,[],classic,,1874573898176678104,-77.303349
True,False,12,c98241f4-a3c0-4eb8-86bd-dd057baa0192,32259,"['KEY', 'CREDITCARD']",N Shore Dr & Wainwright Dr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.963782,[],classic,104,c98241f4-a3c0-4eb8-86bd-dd057baa0192,-77.349764
True,False,23,082604dd-1f3f-11e7-bf6b-3863bb334450,31639,"['KEY', 'CREDITCARD']",2nd & G St NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.89967,[],classic,42,082604dd-1f3f-11e7-bf6b-3863bb334450,-77.003666
True,False,19,0825e56c-1f3f-11e7-bf6b-3863bb334450,32045,"['KEY', 'CREDITCARD']",Shady Grove Metro West,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",39.119765,[],classic,43,0825e56c-1f3f-11e7-bf6b-3863bb334450,-77.166093
True,False,15,2077910615087598254,31199,"['KEY', 'CREDITCARD']",Martha Custis Dr & Lyons Ln,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.841871,[],classic,40,2077910615087598254,-77.082124
True,False,12,0825213e-1f3f-11e7-bf6b-3863bb334450,31025,"['KEY', 'CREDITCARD']",Central Library / Quincy St & 10th St N,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.88397,[],classic,41,0825213e-1f3f-11e7-bf6b-3863bb334450,-77.10783
True,False,11,2070121870129475816,32324,"['KEY', 'CREDITCARD']", Scotts Crossing Rd & Spring Gate Dr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.9270176,[],classic,104,2070121870129475816,-77.2110936
True,False,15,0825faf6-1f3f-11e7-bf6b-3863bb334450,32049,"['KEY', 'CREDITCARD']",WAU / Flower Ave & Division St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.986743,[],classic,44,0825faf6-1f3f-11e7-bf6b-3863bb334450,-77.000035
True,False,12,2069025384409258804,32321,"['KEY', 'CREDITCARD']",Herndon Metro South ,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.952000700159665,[],classic,104,2069025384409258804,-77.38455697243313
True,False,19,bed9b757-0df2-4a97-a6ac-415db00e82c8,31716,"['KEY', 'CREDITCARD']",Kingman Island/The Fields at RFK,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.89595455700754,[],classic,42,bed9b757-0df2-4a97-a6ac-415db00e82c8,-76.9678448436025
True,False,11,08247fe1-1f3f-11e7-bf6b-3863bb334450,31702,"['KEY', 'CREDITCARD']",Randle Circle & Minnesota Ave SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.878,[],classic,42,08247fe1-1f3f-11e7-bf6b-3863bb334450,-76.9607
True,False,12,472dee60-f045-4f2e-9807-193e3ae9b661,31958,"['KEY', 'CREDITCARD']",S Washington St & Wilkes St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.800703,[],classic,40,472dee60-f045-4f2e-9807-193e3ae9b661,-77.048043
True,False,27,0825164b-1f3f-11e7-bf6b-3863bb334450,31115,"['KEY', 'CREDITCARD']",Columbia Rd & Georgia Ave NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.92812111132096,[],classic,42,0825164b-1f3f-11e7-bf6b-3863bb334450,-77.0237946510315
True,False,15,0a5dbbe0-1325-49af-9fca-f0748ca06dc0,31936,"['KEY', 'CREDITCARD']",Army Navy Dr & Fern St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.864838,[],classic,41,0a5dbbe0-1325-49af-9fca-f0748ca06dc0,-77.056873
True,False,17,d34d2639-ee43-4892-818f-f01116813744,32422,"['KEY', 'CREDITCARD']",The Mall at Prince Georges,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.968842,[],classic,133,d34d2639-ee43-4892-818f-f01116813744,-76.954171
False,False,16,2061578790793374684,31140,"['KEY', 'CREDITCARD']",21st & L St NW ,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.904052,[],classic,42,2061578790793374684,-77.046567
True,False,19,5dfab137-f65a-41c0-99ef-d58f29a735b2,32258,"['KEY', 'CREDITCARD']",Reston Town Center Metro South,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.9523,[],classic,104,5dfab137-f65a-41c0-99ef-d58f29a735b2,-77.361466
True,False,15,0825e4d5-1f3f-11e7-bf6b-3863bb334450,31076,"['KEY', 'CREDITCARD']",S Randolph St & Campbell Ave,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.84065400672152,[],classic,41,0825e4d5-1f3f-11e7-bf6b-3863bb334450,-77.08865851163864
True,False,11,0826380c-1f3f-11e7-bf6b-3863bb334450,32209,"['KEY', 'CREDITCARD']",North Shore & Cameron Crescent Dr/Crescent Apartments,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.970046,[],classic,104,0826380c-1f3f-11e7-bf6b-3863bb334450,-77.338686
True,False,11,0825b2e7-1f3f-11e7-bf6b-3863bb334450,32029,"['KEY', 'CREDITCARD']",Offutt Ln & Chevy Chase Dr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.977093,[],classic,44,0825b2e7-1f3f-11e7-bf6b-3863bb334450,-77.094589
True,False,12,85c2fb24-d241-4550-8968-2cdf85462af7,32253,"['KEY', 'CREDITCARD']",Soapstone Dr Convenience Center,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.93051,[],classic,104,85c2fb24-d241-4550-8968-2cdf85462af7,-77.345874
True,False,19,082623bf-1f3f-11e7-bf6b-3863bb334450,31290,"['KEY', 'CREDITCARD']",17th St & Independence Ave SW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.888097,[],classic,42,082623bf-1f3f-11e7-bf6b-3863bb334450,-77.038325
True,False,35,0824c772-1f3f-11e7-bf6b-3863bb334450,31232,"['KEY', 'CREDITCARD']",7th & F St NW / National Portrait Gallery,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.897324,[],classic,42,0824c772-1f3f-11e7-bf6b-3863bb334450,-77.022216
True,False,27,08256d91-1f3f-11e7-bf6b-3863bb334450,31271,"['KEY', 'CREDITCARD']",Constitution Ave & 2nd St NW/DOL,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.892275,[],classic,42,08256d91-1f3f-11e7-bf6b-3863bb334450,-77.013917
False,False,20,08251448-1f3f-11e7-bf6b-3863bb334450,31625,"['KEY', 'CREDITCARD']",3rd & G St SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.881185,[],classic,42,08251448-1f3f-11e7-bf6b-3863bb334450,-77.001828
True,False,15,08262494-1f3f-11e7-bf6b-3863bb334450,31909,"['KEY', 'CREDITCARD']",Mount Vernon Ave & Four Mile Run Park,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.843422,[],classic,40,08262494-1f3f-11e7-bf6b-3863bb334450,-77.064016
True,False,19,08252b28-1f3f-11e7-bf6b-3863bb334450,31508,"['KEY', 'CREDITCARD']",Gallaudet / 8th St & Florida Ave NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.90509,[],classic,42,08252b28-1f3f-11e7-bf6b-3863bb334450,-76.9941
True,False,15,5eb5b5a7-db69-4d8a-a16a-604678a544b7,31977,"['KEY', 'CREDITCARD']",Marymount University / Yorktown Blvd & 26th St N,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.904252,[],classic,41,5eb5b5a7-db69-4d8a-a16a-604678a544b7,-77.127776
True,False,19,08246df5-1f3f-11e7-bf6b-3863bb334450,31005,"['KEY', 'CREDITCARD']",Pentagon City Metro / 12th St & S Hayes St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.862303,[],classic,41,08246df5-1f3f-11e7-bf6b-3863bb334450,-77.059936
True,False,15,ee2cb739-9118-4069-b4f7-435ef53db537,31715,"['KEY', 'CREDITCARD']",37th & Ely Pl SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.883132,[],classic,42,ee2cb739-9118-4069-b4f7-435ef53db537,-76.950009
True,False,19,0824bce1-1f3f-11e7-bf6b-3863bb334450,31616,"['KEY', 'CREDITCARD']",3rd & H St NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.900412,[],classic,42,0824bce1-1f3f-11e7-bf6b-3863bb334450,-77.001949
True,False,33,0824c229-1f3f-11e7-bf6b-3863bb334450,31619,"['KEY', 'CREDITCARD']",Lincoln Park / 13th & East Capitol St NE ,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.890461,[],classic,42,0824c229-1f3f-11e7-bf6b-3863bb334450,-76.988355
False,False,24,08256ac9-1f3f-11e7-bf6b-3863bb334450,31270,"['KEY', 'CREDITCARD']",8th & D St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.894851,[],classic,42,08256ac9-1f3f-11e7-bf6b-3863bb334450,-77.02324
True,False,19,082520aa-1f3f-11e7-bf6b-3863bb334450,31024,"['KEY', 'CREDITCARD']",Virginia Square Metro / Monroe St & 9th St N,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.882788,[],classic,41,082520aa-1f3f-11e7-bf6b-3863bb334450,-77.103148
True,False,11,1900964406001033780,31383,"['KEY', 'CREDITCARD']",N Shore Dr & Bandit Loop,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.95937,[],classic,,1900964406001033780,-77.331794
True,False,11,febec658-2bcd-473e-8ba8-f84f016da7cd,31956,"['KEY', 'CREDITCARD']",Reed & Edison,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.83728,[],classic,40,febec658-2bcd-473e-8ba8-f84f016da7cd,-77.060899
True,False,15,0824eba7-1f3f-11e7-bf6b-3863bb334450,31016,"['KEY', 'CREDITCARD']",Clarendon Blvd & Pierce St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.893438,[],classic,41,0824eba7-1f3f-11e7-bf6b-3863bb334450,-77.076389
True,False,27,2a43f4e2-4102-482e-8879-245cf7555c6b,31131,"['KEY', 'CREDITCARD']",14th & Otis Pl NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.934405,[],classic,42,2a43f4e2-4102-482e-8879-245cf7555c6b,-77.032687
True,False,15,082650b1-1f3f-11e7-bf6b-3863bb334450,32061,"['KEY', 'CREDITCARD']",New Hampshire & Kirklynn Ave,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.988101,[],classic,44,082650b1-1f3f-11e7-bf6b-3863bb334450,-76.988422
True,False,15,0826345e-1f3f-11e7-bf6b-3863bb334450,32200,"['KEY', 'CREDITCARD']",Spring Hill Metro,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.929261,[],classic,104,0826345e-1f3f-11e7-bf6b-3863bb334450,-77.240654
True,False,31,08256670-1f3f-11e7-bf6b-3863bb334450,31268,"['KEY', 'CREDITCARD']",12th & U St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.916787,[],classic,42,08256670-1f3f-11e7-bf6b-3863bb334450,-77.028139
True,False,19,082537e4-1f3f-11e7-bf6b-3863bb334450,31251,"['KEY', 'CREDITCARD']",12th & L St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.903819,[],classic,42,082537e4-1f3f-11e7-bf6b-3863bb334450,-77.0284
True,False,11,082569e6-1f3f-11e7-bf6b-3863bb334450,31066,"['KEY', 'CREDITCARD']",Columbia Pike & S Orme St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.867262,[],classic,41,082569e6-1f3f-11e7-bf6b-3863bb334450,-77.072315
True,False,19,1917259666206632502,32289,"['KEY', 'CREDITCARD']",Franconia-Springfield Metro North,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.766946,[],classic,,1917259666206632502,-77.168902
True,False,19,a2507ccc-aca1-48b2-a6a3-a3144ad92d21,31299,"['KEY', 'CREDITCARD']",Connecticut Ave & R St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.912644,[],classic,42,a2507ccc-aca1-48b2-a6a3-a3144ad92d21,-77.04564
True,False,19,94b1507c-7f76-483c-b06a-a4131e0b5970,31673,"['KEY', 'CREDITCARD']",Waterfront Park,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.874820772513424,[],classic,42,94b1507c-7f76-483c-b06a-a4131e0b5970,-77.0207878947258
True,False,35,082522f0-1f3f-11e7-bf6b-3863bb334450,31248,"['KEY', 'CREDITCARD']",Smithsonian-National Mall / Jefferson Dr & 12th St SW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.888774,[],classic,42,082522f0-1f3f-11e7-bf6b-3863bb334450,-77.028694
True,False,15,0825525a-1f3f-11e7-bf6b-3863bb334450,31117,"['KEY', 'CREDITCARD']",15th & Euclid St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.92333,[],classic,42,0825525a-1f3f-11e7-bf6b-3863bb334450,-77.0352
True,False,12,0825f2b1-1f3f-11e7-bf6b-3863bb334450,32048,"['KEY', 'CREDITCARD']",Bethesda Metro / Wisconsin Ave & Old Georgetown Rd,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.984691,[],classic,44,0825f2b1-1f3f-11e7-bf6b-3863bb334450,-77.094537
True,False,12,08260472-1f3f-11e7-bf6b-3863bb334450,31096,"['KEY', 'CREDITCARD']",Columbia Pike & S Highland St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.862398,[],classic,41,08260472-1f3f-11e7-bf6b-3863bb334450,-77.089133
True,False,25,08254284-1f3f-11e7-bf6b-3863bb334450,31258,"['KEY', 'CREDITCARD']",Lincoln Memorial,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.888255,[],classic,42,08254284-1f3f-11e7-bf6b-3863bb334450,-77.0494365
True,False,23,0824773f-1f3f-11e7-bf6b-3863bb334450,31106,"['KEY', 'CREDITCARD']",Calvert & Biltmore St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.923203,[],classic,42,0824773f-1f3f-11e7-bf6b-3863bb334450,-77.047637
True,False,15,0825ff8d-1f3f-11e7-bf6b-3863bb334450,31094,"['KEY', 'CREDITCARD']",Langston Blvd & N Kirkwood Rd,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.895377,[],classic,41,0825ff8d-1f3f-11e7-bf6b-3863bb334450,-77.09713
False,False,20,0825610d-1f3f-11e7-bf6b-3863bb334450,31632,"['KEY', 'CREDITCARD']",15th & F St NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.897195,[],classic,42,0825610d-1f3f-11e7-bf6b-3863bb334450,-76.983575
True,False,19,08263aa1-1f3f-11e7-bf6b-3863bb334450,31643,"['KEY', 'CREDITCARD']",1st & D St SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.884916,[],classic,42,08263aa1-1f3f-11e7-bf6b-3863bb334450,-77.005965
True,False,15,0825201c-1f3f-11e7-bf6b-3863bb334450,31507,"['KEY', 'CREDITCARD']",1st & Washington Hospital Center NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.928743,[],classic,42,0825201c-1f3f-11e7-bf6b-3863bb334450,-77.012457
True,False,19,0825e3b0-1f3f-11e7-bf6b-3863bb334450,31516,"['KEY', 'CREDITCARD']",Rhode Island Ave Metro,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.920682,[],classic,42,0825e3b0-1f3f-11e7-bf6b-3863bb334450,-76.995876
True,False,19,12b1c990-90e7-4fef-a5b9-c78d4c81af96,31671,"['KEY', 'CREDITCARD']",53rd & D St SE/C.W. Harris Elementary,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.883318,[],classic,42,12b1c990-90e7-4fef-a5b9-c78d4c81af96,-76.925315
True,False,12,6e652351-dad9-45e4-a0a7-dda0417973f4,32604,"['KEY', 'CREDITCARD']",E Fairfax St & S Washington St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.880612,[],classic,152,6e652351-dad9-45e4-a0a7-dda0417973f4,-77.171891
True,False,15,082547de-1f3f-11e7-bf6b-3863bb334450,31403,"['KEY', 'CREDITCARD']",5th & Kennedy St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.956555547721955,[],classic,42,082547de-1f3f-11e7-bf6b-3863bb334450,-77.0198142528534
True,False,11,f08db1df-054a-46c8-a3e1-b349f2a26d5e,32261,"['KEY', 'CREDITCARD']",Vaden Dr & Royal Victoria Dr/Jim Scott Cmty Ctr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.873261,[],classic,104,f08db1df-054a-46c8-a3e1-b349f2a26d5e,-77.272999
False,False,8,08256fcd-1f3f-11e7-bf6b-3863bb334450,31067,"['KEY', 'CREDITCARD']",Columbia Pike & S Walter Reed Dr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.862478,[],classic,41,08256fcd-1f3f-11e7-bf6b-3863bb334450,-77.086599
True,False,11,347b72fa-4ae2-4017-a9bf-344a122cddeb,31946,"['KEY', 'CREDITCARD']",Kenmore Ave & Seminary Rd,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.828887,[],classic,40,347b72fa-4ae2-4017-a9bf-344a122cddeb,-77.110588
True,False,15,082493a5-1f3f-11e7-bf6b-3863bb334450,31604,"['KEY', 'CREDITCARD']",3rd & H St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.899408,[],classic,42,082493a5-1f3f-11e7-bf6b-3863bb334450,-77.015289
True,False,15,0825baa3-1f3f-11e7-bf6b-3863bb334450,31711,"['KEY', 'CREDITCARD']",Deanwood Rec Center,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.908473,[],classic,42,0825baa3-1f3f-11e7-bf6b-3863bb334450,-76.933099
True,False,11,cec05512-b9d1-4671-bc76-8b168079db93,32426,"['KEY', 'CREDITCARD']",Greenbelt Station Parkway,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",39.002459,[],classic,133,cec05512-b9d1-4671-bc76-8b168079db93,-76.916243
True,False,15,3dd9e864-a5fc-4c27-b18e-325226089293,32411,"['KEY', 'CREDITCARD']",Northwestern High School,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.975505,[],classic,133,3dd9e864-a5fc-4c27-b18e-325226089293,-76.952199
True,False,19,d1fd7121-67e3-46a9-b415-e84a565394f2,31423,"['KEY', 'CREDITCARD']",Kansas Ave & Longfellow St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.958098,[],classic,42,d1fd7121-67e3-46a9-b415-e84a565394f2,-77.013821
True,False,19,54962348-19dd-47b8-a816-bce25eb658a1,31719,"['KEY', 'CREDITCARD']",Oklahoma Ave & Benning Rd NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.8974996,[],classic,42,54962348-19dd-47b8-a816-bce25eb658a1,-76.9695094
True,False,19,55fc40ce-5be9-4e45-9c84-daacced3c852,31663,"['KEY', 'CREDITCARD']",14th & D St SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.8840581,[],classic,42,55fc40ce-5be9-4e45-9c84-daacced3c852,-76.9863852
True,False,19,5075ddc9-7546-44a6-9445-0a48a53267df,32086,"['KEY', 'CREDITCARD']",Briggs Chaney & Castle Dr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",39.081638,[],classic,44,5075ddc9-7546-44a6-9445-0a48a53267df,-76.945495
True,False,17,082486f0-1f3f-11e7-bf6b-3863bb334450,31208,"['KEY', 'CREDITCARD']",M St & New Jersey Ave SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.8762192324865,[],classic,42,082486f0-1f3f-11e7-bf6b-3863bb334450,-77.00416892766953
True,False,15,0825b7cc-1f3f-11e7-bf6b-3863bb334450,32038,"['KEY', 'CREDITCARD']",King Farm Blvd & Piccard Dr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",39.110314,[],classic,43,0825b7cc-1f3f-11e7-bf6b-3863bb334450,-77.182669
